'EV6' 한달간 1대도 안팔렸다…'전기차' 1월에 무슨일,,,,,생활/문화,자동차/시승기,Naver
"고금리 시대, 자취 감추는 ‘카푸어’ 족",,,,,생활/문화,자동차/시승기,Naver
"현대차 주요 전기차들, 모든 기준 충족할 듯…일부 수입차는 타격",,,,,생활/문화,자동차/시승기,Naver
전기차 ‘사후관리 역량’도 반영…중대형 보조금 최대 680만원,,,,,생활/문화,자동차/시승기,Naver
"송중기·타이거우즈, 성공하더니 탔다…제네시스, 의전차로 맹활약 [카슐랭]",,,,,생활/문화,자동차/시승기,Naver
車 할부금리 '고공행진'…1월 수입차 판매 8.1%↓,,,,,생활/문화,자동차/시승기,Naver
택시비 폭등에 시민들 ‘분통’…“코스트코 회원권도 끊어”,,,,,생활/문화,자동차/시승기,Naver
"현대·기아는 더 받는다...환경부, 전기차 보조금 개편안 발표",,,,,생활/문화,자동차/시승기,Naver
"폴스타코리아, 2023년 폴스타 3로 ‘프리미엄 전기 SUV’ 시장 공략",,,,,생활/문화,자동차/시승기,Naver
"볼보, 전기차 ‘C40·XC40 리차지’ 성능 개선… 주행거리 10% 향상",,,,,생활/문화,자동차/시승기,Naver
[단독] 아이오닉6 보조금 680만원 vs 테슬라 260만원,,,,,생활/문화,자동차/시승기,Naver
"제주항공, 日 마쓰야마·시즈오카 노선 재운항",,,,,생활/문화,자동차/시승기,Naver
"르노코리아, ‘XM3 올해의 차 3관왕’ 기념 3.3% 할부 상품 출시",,,,,생활/문화,자동차/시승기,Naver
[단독] 美 IRA에 맞불…현대차·테슬라 보조금 격차 420만원으로,,,,,생활/문화,자동차/시승기,Naver
"불스원 살림공방, 편백나무 성분 함유한 ‘편백수 룸스프레이’ 출시",,,,,생활/문화,자동차/시승기,Naver
2025년 포터보다 멀리가는 '1t 전기 트럭' 나온다,,,,,생활/문화,자동차/시승기,Naver
"렉서스, ‘디자인 어워드 2023’ 수상자 발표",,,,,생활/문화,자동차/시승기,Naver
"한국타이어, 지난해 매출액 8.4조…""역대 최고""",,,,,생활/문화,자동차/시승기,Naver
"기아, 신차 구매 프로그램 ‘변동금리형 할부’ 및 ‘커스텀 할부’ 출시",,,,,생활/문화,자동차/시승기,Naver
"마세라티, ‘발렌타인 스페셜 프로모션’…초콜릿도 제공",,,,,생활/문화,자동차/시승기,Naver
"타타대우, 상용차에 세련미 더했다",,,,,생활/문화,자동차/시승기,Naver
美서 1월에만 10만대 훌쩍 현대차·기아 판매 신기록,,,,,생활/문화,자동차/시승기,Naver
포터·봉고에 도전장 낸 타타대우,,,,,생활/문화,자동차/시승기,Naver
"애스턴마틴, ‘5.2리터 V12 엔진’ DBS 770 얼티메이트 공개",,,,,생활/문화,자동차/시승기,Naver
국산과 수입 전기차 보조금 달라진다…“최대 140만원 벌어질 듯”,,,,,생활/문화,자동차/시승기,Naver
"“타던 차 팔고 중고차 사면 20만원 할인”…케이카, 직영점 보상판매 실시",,,,,생활/문화,자동차/시승기,Naver
"""좋은차 타면 밑으론 못 간다""… 현대차 마이티 넘보는 타타대우의 '자신감'",,,,,생활/문화,자동차/시승기,Naver
국산·수입 전기차보조금 '차등'…보조금 기준 5500만원→5700만원 상향,,,,,생활/문화,자동차/시승기,Naver
"“전기 상용차 시장 독점 끝낸다”…타타대우, 내년 ‘더쎈 EV’ 출시",,,,,생활/문화,자동차/시승기,Naver
"타타대우 ""내년 준중형트럭 '더쎈' 앞세워 전기차 시장 진출""",,,,,생활/문화,자동차/시승기,Naver
'바늘 가는데 실'…자동차 뜨니 타이어도,,,,,생활/문화,자동차/시승기,Naver
“포터 넘는다…1t 전기트럭 출시” 타타대우 청사진,,,,,생활/문화,자동차/시승기,Naver
"키움운용, 차세대 모빌리티 펀드 설정액 2000억원 돌파",,,,,생활/문화,자동차/시승기,Naver
렉서스 디자인 어워드서 韓 대학생 수상,,,,,생활/문화,자동차/시승기,Naver
전기차 보조금에서 ‘수입차 차별’은 없던 일로···환경부 지급 기준 발표,,,,,생활/문화,자동차/시승기,Naver
"한국타이어, 매출 역대 최대 기록 썼다… 지난해 8조3942억원 달성",,,,,생활/문화,자동차/시승기,Naver
"밑빠진 독인줄 알았던 이 사업, 삼성·LG 희망으로 다가왔다",,,,,생활/문화,자동차/시승기,Naver
"국산·수입 전기차 보조금 차등, 애초 계획보다 대폭 줄어",,,,,생활/문화,자동차/시승기,Naver
"""30개월이요? GV80 열달이면 됩니다""…고금리發 계약이탈 연쇄효과",,,,,생활/문화,자동차/시승기,Naver
손경식 경총 회장 “경제단체 통합 씽크탱크 있어야“,,,,,생활/문화,자동차/시승기,Naver
"김방신 타타대우 사장 “더쎈 필두로 전기트럭 시장 진출""",,,,,생활/문화,자동차/시승기,Naver
"케이카, 전국 직영점서 보상판매 실시",,,,,생활/문화,자동차/시승기,Naver
김방신 타타대우 사장 “포터보다 멀리 가는 1톤 전기트럭 출시”,,,,,생활/문화,자동차/시승기,Naver
"한국타이어, 지난해 영업익 7057억원...전년比 9.9%↑",,,,,생활/문화,자동차/시승기,Naver
1.8억 포르쉐를 2200만원에?… 중국 대리점 ‘난리났다’,,,,,생활/문화,자동차/시승기,Naver
출고시간 짧아졌다···현대車 고민은 깊은졌다,,,,,생활/문화,자동차/시승기,Naver
